MF5-JPEG70,JPEG70
0.11287866726293704,0.054789697722199174
0.13973803329108428,0.07379637899399963
0.09727386741429911,0.05903898185624933
0.09018553609988204,0.058818133386438855
0.10028238064517762,0.05421052855608447
0.11017894819175905,0.05158340457893528
0.07277440356320168,0.04668848174889783
0.12052729525438245,0.06623966805814929
0.12476801343379755,0.07232697378756539
0.09512387036007848,0.054057643350190615
0.15753630149625808,0.0930694746595417
0.09894116801837988,0.05121055641071361
0.10843468193615163,0.0647468902045206
0.09991035073947786,0.049915968832434765
0.19124428472778604,0.1286446336134117
0.1675698643291424,0.10128514216641668
0.10790453331202284,0.04952523824842347
0.11460290417134457,0.04837343222863849
0.12919026374125997,0.06981843541003564
0.1098623062960661,0.06795261016786215
0.17342402345625324,0.09925533713349083
0.08394953740561888,0.030349558032452848
0.10359663597362562,0.05008583209459061
0.0785969928312837,0.031332824342928216
0.11765768975592546,0.05787541805771387
0.12116264955868664,0.057021277327280254
0.11648530584116137,0.06653532647850924
0.18193807908265536,0.11082936661603365
0.11875485603121763,0.0630763304129271
0.09262508323286005,0.04822867598219276
0.131021831440789,0.0894047992213838
0.1318100901872391,0.07084577474702508
0.10807491100077649,0.059303943321089424
0.09203065283040673,0.04239718143257968
0.13429511554116155,0.07974601033017345
0.10779745129511625,0.04198213773908315
0.07926639838108966,0.034783976930553254
0.11031353785862716,0.06553299375721933
0.20412515759331235,0.15121078576324054
0.16680609650639192,0.1347020320533082
0.13828915770628666,0.10182664494111349
0.11967171737093985,0.08172079256780614
0.12808479594521932,0.07619140894463491
0.16825858114724251,0.12845977898739974
0.13522189142814367,0.09341848618690345
0.10263550792428239,0.06471213697264874
0.2551515607241986,0.2088031612051064
0.1261250731454169,0.0900711611197741
0.11771079782076607,0.09227050252542104
0.12368805051068314,0.08072811881460355
0.20357136627320208,0.17135898387242882
0.21132274451391259,0.16399827850251839
0.22405689179889943,0.17748883037069416
0.2064811838815631,0.16216973774181392
0.11157707621485871,0.08011456801122582
0.15246016077775362,0.11376305274360278
0.1463322808555924,0.10475042302978109
0.16936527621200087,0.1409184959949236
0.12889929796800575,0.0902937101476554
0.170689485641856,0.10129768421699545
0.13780821915619343,0.07588614494689629
0.12391737843055058,0.07923269026976984
0.18399923113787683,0.12424907860327594
0.1387250286594845,0.08386596479710658
0.1413321642325348,0.10171333786200146
0.12125289081618841,0.09431036080395458
0.14843568757463674,0.09472561367439555
0.12005855426507021,0.052815311794448025
0.09535392512938094,0.06621562038994833
0.1606533873274405,0.09532671188268659
0.1919521065429211,0.14567726804727704
0.18281751390712464,0.1366703103781913
0.17912177564197318,0.12570143588549962
0.1612404828612492,0.13809370765819426
0.11855090027337264,0.06367794886490173
0.18402076184672028,0.14160794935304252
0.1643873017151671,0.10787891248684914
0.07520805225056258,0.03261637521286643
0.11792041659940916,0.05983560791420422
0.07651095323328626,0.04535117537587346
0.13718957237395948,0.10768756949355923
0.10479090658895722,0.05701601881637066
0.12291011214651469,0.07124110221627838
0.08468719534046266,0.03191161375633464
0.08143320959816058,0.0337980931142135
0.08914828868428458,0.03111321496325131
0.09161510315347297,0.04949239853961837
0.08978430071747155,0.04264606119096938
0.10686603340693437,0.052095445161966354
0.12523392553479826,0.06904351718780542
0.11013639864122278,0.039315325417862236
0.14361058190394194,0.07046898148611896
0.09583906633986748,0.04672305865241941
0.08538769769036393,0.05047349020109743
0.08180959294128232,0.03302376660058519
0.074890044598179,0.034766723784169035
0.08700257889400174,0.03960019666694379
0.11122493570320377,0.05229812618201201
0.09724996340851566,0.04184520219903636
0.10752031586657507,0.05065321544704902
0.162760113200355,0.07249395179927871
0.10495928998627305,0.0770060261177748
0.188192706938576,0.08623253429104237
0.1675547941541631,0.08078155047555002
0.16242232636539491,0.08319740360229443
0.13350491405770548,0.07733945033315376
0.11611621675030204,0.06598629786423256
0.14972659399580446,0.08387670308146607
0.15140677742840952,0.08927834709437267
0.1287905209675064,0.07196485771398665
0.13208299423420838,0.06303860856886759
0.15499146187976648,0.07965409431079763
0.11903361095811833,0.06150203265401882
0.1564051690220071,0.09855546154044634
0.14297551076924062,0.08353686910414106
0.15171552474727729,0.08581078994938583
0.1515850186484079,0.0837554148464716
0.10802820357012703,0.05422951838504835
0.14636422733940843,0.08137745302423395
0.09841296442575631,0.05082881848342847
0.18560469029997795,0.10890553127215132
0.15192405086315175,0.09336366774635094
0.15001390705476028,0.09359778233920733
0.17358715607241043,0.09829713245880296
0.18664223920536843,0.11057140965888425
0.1396806339075833,0.09726070756237316
0.16680925283861675,0.11645410207300903
0.15988549957855752,0.07865348997313695
0.15145412224476648,0.07994886808363666
0.1369284704832772,0.06850984375954
0.1766373722663856,0.08297987677603698
0.10067326349192873,0.04774908152010586
0.08893938380019387,0.04954734728645387
0.0895325485750379,0.04024010268492684
0.1018648527343115,0.044722060588620015
0.12061062122149457,0.062387504926230616
0.1425212495645059,0.06091176074900702
0.13567619788551744,0.06738152559644121
0.10973782790678983,0.05624889482679637
0.12238636978739728,0.0771486051634439
0.10974709050205998,0.051114991017383815
0.0879172653279233,0.03801262695463884
0.13117254220776037,0.06283030047673263
0.15195652889538033,0.0806399834239513
0.17131948139906986,0.09569587093483314
0.24511807408103636,0.1910586232012064
0.15881233076436643,0.09255946352538243
0.15985111858223003,0.07174779860001382
0.1479145314548168,0.07503566047928535
0.14398900294092543,0.07340737584389401
0.12928951139859562,0.06162794968663138
0.14406686065526172,0.07068611358214175
0.13015504282711107,0.06818541912880892
0.13532106797726054,0.07457340647259722
0.18158814591062,0.07646003627881084
0.1544078400113389,0.07031125770490297
0.1292354068261936,0.06209599886403006
0.11221887998865267,0.05801357699806828
0.13341223365753946,0.06508849590971443
0.09551853648333479,0.04933223493134975
0.08232856896067911,0.03915234305670272
0.11686855229579558,0.05154714699387085
0.10499809835360134,0.05401676694976008
0.10199105267773667,0.04893964435579566
0.1094976561036082,0.05344626239557055
0.10469760259856392,0.049660723023470014
0.15652846129756584,0.08938094059648907
0.13062130232739994,0.07900709739998174
0.13862671054402065,0.08093194704336222
0.18095083016132113,0.08943480927490446
0.15326375629739153,0.07785030799544032
0.17545522492744692,0.09819771544731896
0.1475799446024234,0.08816965825399704
0.09683567890109662,0.04689356236459767
0.13266227666981745,0.06301144259024921
0.15314688830147472,0.1033057146514435
0.13371685710367773,0.06786423726088447
0.09592444819541643,0.04777209304634108
0.10375283481058939,0.04434029945318642
0.1518639264321359,0.095480493966821
0.14835229279024212,0.08925281280823426
0.14061319278393788,0.06920356902657895
0.1483267336112185,0.0667526943675379
0.11803896086818108,0.05769817257270573
0.17466711190793074,0.10337309756852864
0.14988833063986684,0.10018375392529043
0.13686208470452757,0.07189828369758812
0.10750308547484694,0.049252343210764805
0.11261226467040712,0.053170396760833315
0.11418168108154457,0.06070774687669365
0.11344550084387404,0.06317113788470345
0.10695173201973962,0.07409994345089178
0.12085347577717444,0.0967483741667006
0.08585348490049108,0.037862532663839335
0.09610265428176702,0.043325535383974746
0.11819525458027035,0.056755953247886744
0.10603877885821378,0.046826030240661946
0.08949436346039173,0.03847347939621071
0.0873518326037115,0.0336374419038743
0.08733809633667187,0.025571383641624104
0.09162602760818658,0.034044559619357095
0.16333272385713196,0.08695451730536069
0.1075510845574984,0.05862820571626521
0.10546430945521966,0.05017365607452628
0.11864070164274708,0.05634233764079544
0.12585596137217198,0.07905859826145273
0.12698402240587228,0.07925330862073948
0.13446891687309687,0.08826849165421938
0.09626089897261582,0.04680440056230389
0.15661156343021995,0.0941978822958439
0.13528254193678543,0.07287515234938302
0.13089490873566262,0.10335479410312269
0.11937219388011279,0.0773922524306145
0.1542420102133484,0.07645304900583863
0.09968449625752206,0.0480285608355363
0.09961050887803818,0.05692485249187087
0.1135780335302913,0.0521897524911476
0.11687993229438494,0.05398234436781122
0.13225609854058318,0.08914730254850435
0.14413857532266816,0.09285614689825963
0.1744439472674668,0.11307704713336221
0.1697457849924583,0.1348013523003638
0.15700412818263743,0.12146569693358766
0.18400698578005062,0.13733619418195295
0.12969432284030097,0.09581649673160829
0.12374690979994304,0.09250330541716613
0.17522546838932868,0.136184139023417
0.1922164307381809,0.14053363531626667
0.18281311616086093,0.14081359827746245
0.17173788447017577,0.13875054302246193
0.1391767235931376,0.07979562616035782
0.12137869138808992,0.0778983429851457
0.13509014703883038,0.07909312553621062
0.1457265994165905,0.10427319357222982
0.15653727435677786,0.09570873172428601
0.1269580314470467,0.0860423737253776
0.1325592914511469,0.10574468647211649
0.24146284407408516,0.16869668707919486
0.1563109757052583,0.09858555696220499
0.14080589756484896,0.07450556793083761
0.09701239338787548,0.04792793109030173
0.11418309882543387,0.0505785498138201
0.12323355571025651,0.07746177364574508
0.13842616482206685,0.09799449851946032
0.21705533018344889,0.16366366793027418
0.16858215264028753,0.09300936479232809
0.3137411764231446,0.2484782755570891
0.3073960007552081,0.20583930644216192
0.36486930707596243,0.2910949145935579
0.15445501229220301,0.10224495498905341
0.16459012136499326,0.1418075018927445
0.10335535023198,0.09039541834789318
0.15525310367201922,0.12415331132762755
0.13460335287876088,0.09150269916778053
0.1965354852553758,0.16261360688271978
0.15431515290940578,0.1106131994120967
0.2048641113694909,0.14144788877167683
0.18333255464361017,0.13608948522186656
0.12527405346208076,0.11087489719246069
0.15179025147391603,0.10914887649707646
0.1271830292418995,0.09435098384325528
0.1452332880925845,0.11389592721787135
0.11927816117842857,0.1012641524580675
0.13590670258859175,0.11218213951751346
0.1769095572189165,0.09208809081092643
0.1830809012853373,0.09197046674845989
0.18176573790465947,0.09381938715381996
0.14818697280049278,0.09951886710691747
0.12301714952540602,0.07234305291176732
0.13003597360747135,0.10585121382980751
0.22593894397065667,0.16217449784997473
0.17482531355771175,0.15611979646328517
0.2328075504866752,0.16194611492255917
0.16055230090447054,0.12083773329412706
0.13090438942712113,0.08960749727105387
0.17895153891014243,0.12606328879862466
0.15488091155848613,0.11626167072823501
0.1280781801144672,0.0828121813263154
0.13471652185148433,0.08949591956799118
0.19357320748530346,0.13201231038912467
0.12591544480588468,0.07994537074270856
0.20814157786753262,0.14410068981814778
0.13865500008883017,0.07740794747112045
0.1769222939055115,0.09807175147039306
0.19860626299670583,0.1028505060221505
0.09656468696595716,0.06471643285554388
0.09275314867367014,0.07066244054216145
0.12163421303558236,0.04883751133582526
0.14127221611903237,0.07280000563462607
0.14049074385797178,0.09573179682970469
0.1724241631558342,0.15205421563796306
0.17270013235033177,0.11311071956937607
0.16485888336506155,0.11369572667184986
0.1376910799672796,0.07060084580118005
0.11433868158911815,0.05793668592150389
0.22028164845636455,0.16197110881302812
0.14650768603061695,0.08894192811375674
0.1642156171214752,0.12851308547510884
0.11414231561027902,0.06187372676204043
0.1405006669017761,0.10209069352987714
0.1560778853793637,0.11336418244237027
0.20217742300453,0.13066370070788555
0.15032507656484412,0.10657446786992354
0.08594754634216847,0.04163243290103239
0.133589766388953,0.08016122671819217
0.19543577078430777,0.12476951288312553
0.21114731496133943,0.15099773526944762
0.18035319273960504,0.1127061800194311
0.19630836594780227,0.15511604849914618
0.22225740289852536,0.18032836362506452
0.2687050649929457,0.24381168745474824
0.2679755613606929,0.2219519614425444
0.19983520365860863,0.17711865320541434
0.2381259538458132,0.17985265262458394
0.17364681713125446,0.13610724077728922
0.18915451456645035,0.15637938430087106
0.19586795802665904,0.12430525506639342
0.3447504903728201,0.2888756440112278
0.12342589577997311,0.0691092709405058
0.11888782893642698,0.08076020883377932
0.11597410915752615,0.0794037738069148
0.2195161872472041,0.13543869599804848
0.20167394253396764,0.10835234363042509
0.23955471835649594,0.19039002799216595
0.14370654755105156,0.11470603465202679
0.2186129937590247,0.15926832704310104
0.23962918502103023,0.14719763534404506
0.28296046547731446,0.22071277353169594
0.11856523150974392,0.08157395077894262
0.18394259810477362,0.1487418222795351
0.20284155381718552,0.1456989800945122
0.13380320827817985,0.0978239925119289
0.18220011825071727,0.16449697517170103
0.13562141358219393,0.09117830892398732
0.1380317454104411,0.08499040927171009
0.2868601277382584,0.20252494569185442
0.21175168189573892,0.16120490529175863
0.14177702016107677,0.08257291179888562
0.0918268629724386,0.03757254942173862
0.090438277708751,0.033976765290771246
0.061995056741235594,0.02054373091779026
0.07273084944372506,0.02973120312913595
0.08977546015282234,0.03424908171997316
0.12182345950436901,0.06216628651497397
0.10732091924110089,0.043251928663582885
0.12455867363135428,0.0817482949056243
0.12882059256732456,0.08976344974723507
0.1307977807617025,0.06162492594528517
0.0918467303007985,0.058862158359527544
0.10796462398485118,0.05225019151628177
0.1854692899398245,0.13280228885355919
0.13614266964135555,0.08706761827104298
0.12170143657336671,0.04181609163739373
0.08917261367782756,0.03307382496676677
0.11629057883022378,0.053672119265240556
0.08696885597606542,0.037942003150515616
0.08602828243379036,0.03625775328410231
0.17824816075170172,0.12802456436020543
0.19302506121840168,0.14516277429252933
0.14588453975116514,0.13261803549860005
0.155840499100185,0.10877850618928389
0.08347284288158303,0.04200333348805024
0.09873208535113787,0.05199024985470964
0.09560208598563961,0.051917829801369504
0.12626906806902632,0.08619925058530123
0.13641310184656863,0.10295710471982379
0.1388418026144601,0.1052971074651613
0.15796195890181514,0.09871074918713829
0.13069719999296145,0.05705936715114059
0.14516793013538282,0.07164556136775886
0.13768812383963386,0.07407645919017058
0.18003817750613568,0.11527870143884936
0.16076251952188617,0.11722197582754366
0.12313202908091703,0.06493519970087294
0.1675232988690008,0.1043701917714255
0.19714823003305562,0.11261941280314214
0.07362144316551539,0.02415558146988671
0.07911271965854282,0.030130828302477784
0.10132522776154909,0.09651591772099
0.13914497303819387,0.08108186127391633
0.12641708762154313,0.07254896969314421
0.14647504459012875,0.12436898633337751
0.14563787628623548,0.10387965905121906
0.13443526191815325,0.1015461648261464
0.12102489551432359,0.10769648184333946
0.13522844057642763,0.07297025120635355
0.157150319088716,0.10596040627541306
0.1360658365869956,0.1112050146719133
0.18017613871481694,0.1491058938964678
0.1309479633669868,0.09634591616357017
0.13181230187011395,0.08001895662707825
0.09902893572205364,0.039475996451562606
0.08187547223164833,0.028641573635272026
0.13126652984959686,0.06023823579581452
0.1264906875806201,0.06841846301583222
0.13308265467472297,0.099664364799479
0.15866564464351593,0.12150477542326757
0.14058931295736946,0.06894635325486125
0.09439930401865433,0.033393187591917915
0.11989297025105308,0.04490461116875717
0.08585381137897567,0.032710014406222204
0.10955175483171864,0.04572036267211095
0.14950009320347463,0.06598795681804966
0.08816774234163115,0.03628349171509349
0.08582444459075281,0.0327468454464404
0.130426245108568,0.06465384981779675
0.10201552237791915,0.04656017687766051
0.08762338367771821,0.03814035364804549
0.0713670731946339,0.03530413799788649
0.0888609985083368,0.049862747746871675
0.07670885638559148,0.03824154134431553
0.1884193595343139,0.08344082505371705
0.09582554307810176,0.030677764213235658
0.08544655956720583,0.034594971950953075
0.14511230107052997,0.06985953685816261
0.12550384117819735,0.08383455403455457
0.1834668914170839,0.11720476783512605
0.18218919052230345,0.10093825974020919
0.19679197049150787,0.13179775050467687
0.1897790756639856,0.16190347219815726
0.14431320417350185,0.0965417055735965
0.17931044241345376,0.14898324873363292
0.1649926478627034,0.11274412461277535
0.16498865811259839,0.08588764118937905
0.10919247451284246,0.06414091094800248
0.13822480482078753,0.11261881266072052
0.20656846909251364,0.13116653501107545
0.1852017845890855,0.1138872174883593
0.21134840884878228,0.15569440225640707
0.20653735458975356,0.13054103943682116
0.13679120932296857,0.05644624580994148
0.20775462459672994,0.08260922532286229
0.21316237312954994,0.15644961378129357
0.2836875552349623,0.21776142397505693
0.199927448160376,0.14605322316108826
0.17196496192975005,0.07000283909019739
0.1378328534031955,0.06506994026303556
0.14213530273494285,0.06553901510066251
0.14520539412385092,0.061302251676722375
0.11143700218312592,0.04521776854440367
0.12330766244158645,0.05225801827296125
0.1394773059794108,0.08797144324987279
0.16621250248965697,0.09172338069694881
0.25377090523863177,0.15358592606267146
0.19675883960253007,0.1264884197191873
0.14035541428481182,0.0676033575465665
0.15854694023126012,0.10484619454965864
0.18781252065386575,0.1216008817540519
0.15175051202635542,0.07439937617409181
0.17917288940063178,0.11067137436948657
0.16730126245911028,0.09445420166775875
0.10182786519782197,0.04190517537475075
0.1264165801354468,0.07737770087970393
0.12606466552106124,0.08219116425193063
0.1325227708450755,0.08802038677566933
0.12366191477586867,0.08293472406227481
0.17378291088181702,0.11269807725426362
0.1468730860412121,0.08801753743544913
0.12168442980718391,0.0945227498054093
0.10941935640424144,0.08419178320690966
0.12091706307282613,0.10558521986581844
0.13326166133458728,0.08780147811706987
0.11104690984222668,0.054783359510525535
0.14008774430819598,0.06733409088028432
0.14774352701860652,0.10070973677608787
0.12476822747606443,0.067473448411323
0.16180689610892768,0.11309874286224969
0.21126402518512996,0.16075821955429895
0.144722438996307,0.1007569774830266
0.12638090140306,0.09149996938524309
0.2584789313027397,0.20248634859010498
0.13828180769451953,0.09941516409291579
0.17477412971548772,0.13560014443726026
0.1215529635916294,0.0886788381843601
0.11765482802343769,0.07970141056674174
0.17520751284773264,0.12298926507931836
0.15916086668986554,0.11466502920713295
0.1499574275590034,0.12998528135028775
0.1759031425311198,0.13177272821669112
0.2042825095308931,0.1644824673647202
0.13475365669526054,0.10159942113874611
0.13128236975052532,0.08516185045197978
0.1662222906674308,0.13226164575375532
0.15601563975060037,0.08767646045701255
0.15935491715219796,0.09043236238871984
0.17547284407797487,0.12831836034401486
0.19039277832196136,0.15271798781479404
0.1344733419916544,0.07569444194549607
0.16436982340389028,0.10411428753406371
0.20953507269024857,0.12526502861425187
0.14475549194094908,0.08975174221768625
0.11317759065387109,0.06263256344420548
0.12427427352909448,0.08666705987502045
0.12966464781250808,0.07646117503526077
0.24454847335130844,0.14769015407374828
0.18825050131603382,0.11838484253040704
0.1580210254179934,0.09936006918851578
0.1944013494894905,0.14941090794644576
0.25456925325745045,0.28293161279284995
0.3192360155546515,0.2304493898019799
0.2592235834226672,0.20366454769984596
0.11027092109657291,0.0464446029839152
0.08393093924187241,0.031158751135179068
0.10304066727792299,0.045024131832828676
0.11609549776308999,0.05350827958638823
0.10959085535109019,0.05940072160323379
0.10111227232771468,0.06323116852538231
0.12873998604122838,0.06937602421708106
0.131734909568852,0.0713757761354012
0.09087365403833718,0.03210726911460695
0.09579013500434494,0.04331955332950349
0.09878455678835665,0.06153527716650376
0.083180757779738,0.04335281601266953
0.07586180888827064,0.04143929430209333
0.10157088181468657,0.04050720380811345
0.0745436900655202,0.04095338661716267
0.06818808918268691,0.026030817698621686
0.06809476996297134,0.029174451571312876
0.2259221593741728,0.07745067015007077
0.08514687719376612,0.042451316029782145
0.09363829665025261,0.04651074456497877
0.07618261266948936,0.03171052816266874
0.16868658244128446,0.14065428514892522
0.08814457140964252,0.07290298019942185
0.10861349738948085,0.04728052818828274
0.18594987557001463,0.10756349681158135
0.1353704643133635,0.07354834396223583
0.17036391438547296,0.09899884572137262
0.15249961320246655,0.08467017153273024
0.10989086909398689,0.06677892386649788
0.11989402811774279,0.05649334657286435
0.12840928860053163,0.10564778552373377
0.1250423296580825,0.1125959659574709
0.22027588810364215,0.16322953478158575
0.2089580050094745,0.1358065384560465
0.1612793429278265,0.09793491732938106
0.19329068001976252,0.14129576000619287
0.21280756261517708,0.17088711977219156
0.31176542583931643,0.23142006382481978
0.21044472068148992,0.14978184395460523
0.23279259072950695,0.20026805719950272
0.26816487627686086,0.21685072279973558
0.2637849018627101,0.22554360773924226
0.27265090257187635,0.23463256663189982
0.27413997016095154,0.2503321635480462
0.2141963640742726,0.18334003224678705
0.2147311404378585,0.18490666166691017
0.2464074963191607,0.21473234473508399
0.25002136452879503,0.2240740952448881
0.2077347214286121,0.18873097481761317
0.2683983177216199,0.23360460449239562
0.283004948968485,0.24336404228747982
0.263693682780645,0.21494583738428324
0.18968184008364117,0.1466977592317815
0.20250549991393677,0.17444378813747308
0.22938100148619245,0.20330256796190216
0.22040389004417857,0.2044558138450841
0.162627073700759,0.1446109771267215
0.24574014231913935,0.2106019149764565
0.19539392600208977,0.16860769414098953
0.16489231282883698,0.13057756323233954
0.2500259341555461,0.22010419989895968
0.1524463583108055,0.09739795553173156
0.13470314153138402,0.07354432067436424
0.11197605450816246,0.0601104990594014
0.13994406255371689,0.08211914258009549
0.13017159799306516,0.0645525203411525
0.1796784223328571,0.11816343191333446
0.16675138710099963,0.10213686167393504
0.12950132231982853,0.08425157957103846
0.19233339834576166,0.10835836503770141
0.3348447681646436,0.290027111312028
0.17196856539305752,0.12143825503912241
0.2074187836277384,0.1728065886087
0.1623808069619363,0.08894183166142089
0.21465841936624444,0.1529856561116398
0.26222643846515065,0.17044412351967517
0.22099994570664125,0.15267711429875022
0.17831744483433162,0.12915387722238622
0.19765971633635693,0.14383417625438802
0.10885812132053152,0.059456739839684566
0.17388494930345022,0.09261600898940467
0.2782186160322314,0.20178380624128606
0.22686961673605277,0.16626859158349785
0.23974095238235432,0.18678863534829962
0.2853926706562219,0.20566441212838132
0.13259642002001892,0.0855651282842214
0.1216500372845167,0.10694765975716616
0.11439054300316419,0.07596108310640858
0.16871701346603774,0.11909904420381573
0.14557008335548416,0.12703099912104318
0.12147107674459978,0.10566552165986474
0.3622831039412558,0.29191041054392003
0.1313226352540441,0.11864762168118076
0.21245036708673046,0.1701963952966255
0.12789141200653015,0.11635579040275178
0.11700553720310458,0.09936238405975688
0.17597171933986672,0.14377911071347552
0.20937227198850542,0.1733773187257421
0.2025775195766736,0.15228371154752995
0.16168128152873512,0.12040243334411005
0.16367290081275673,0.1377316639552067
0.21411383587274266,0.1827866473718422
0.21913259185524142,0.18206613546039477
0.20377809203973926,0.15432760183962624
0.17978974139885903,0.12985994738481538
0.16092481534711667,0.12169743354929141
0.2065173577732569,0.1444470966809649
0.18419589477639886,0.10167302526343212
0.17020408229721323,0.12689427025357797
0.18867557663205703,0.0881418689416106
0.13688713536099043,0.09891241184649785
0.23775349682764438,0.20587335374085164
0.36010502943123923,0.2958704897673799
0.29372420504493657,0.22813545006617714
0.35156451629427804,0.28830230410674623
0.20384428798911594,0.174786442547527
0.3258042239964505,0.2726962849487296
0.2905792632282427,0.20565521609552387
0.17446909954970602,0.1012842138214121
0.10893264440799938,0.05371474092201199
0.11140366926317205,0.057383167480566225
0.11136643873372151,0.05596866419726433
0.2011946602060597,0.13677485637636416
0.18276723838492048,0.1421602253810788
0.17765056200170481,0.11084909652073632
0.14536577369172005,0.09080453707909432
0.0922140310207322,0.05123689159349764
0.09572785849116434,0.048313102828051686
0.1822406966135303,0.12907834801487686
0.1793367375628088,0.12833116186528024
0.23865757057308395,0.1498772422006113
0.21381759984414533,0.14730160226048306
0.20546400317607427,0.11023307842868231
0.20851719950736172,0.13726895746429477
0.19750679207937963,0.16674080205513564
0.19291538264681984,0.150688712026968
0.1042336390063782,0.0623742055586103
0.09995043108185897,0.06063853128416462
0.13003947820142533,0.09205169962864311
0.14322517517424535,0.10312820486559471
0.1075793943701225,0.06901559233254695
0.1184378173380607,0.07394551201740057
0.15820898043821396,0.1142116382591544
0.13440670265168372,0.09053292393766861
0.19224394027390956,0.1737959025999417
0.14013258545786586,0.10574073019559813
0.1777246147279563,0.11819793906847074
0.23563827019418837,0.17826703835751626
0.15360356547006057,0.11670455311997018
0.16662590456586307,0.13547900548106473
0.17641078608811878,0.14445570267764377
0.13033859868758968,0.08844251823931844
0.14160902209251075,0.09010218190554414
0.15772136010828558,0.1219393715369843
0.16816716163256765,0.12781693583103565
0.13489100916034308,0.09560922834554425
0.1569659234775835,0.12135689614603574
0.13774680037711798,0.10144241998247798
0.1385665590269917,0.10559276649733063
0.10203631779084538,0.05406235012394916
0.10461187908629696,0.05462398052369969
0.09484229774578778,0.045958349632371116
0.11509415153415305,0.0751927537571306
0.10851252134195641,0.0732226701620643
0.12246976760397202,0.09804669095016837
0.14582415098671048,0.12439600723338184
0.10850988361978929,0.06692647698608944
0.20958701185118636,0.16335368823982982
